,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
288708,5039,1653,4,962512481,F,35,4,97068,Gattaca (1997),Drama|Sci-Fi|Thriller,False
437130,1301,1339,1,974787689,F,25,2,10475,Bram Stoker's Dracula (1992),Horror|Romance,False
904953,2880,1228,4,989098294,M,18,12,55405,Raging Bull (1980),Drama,False
126664,4089,2427,2,965429650,M,25,7,79416,"Thin Red Line, The (1998)",Action|Drama|War,False
486304,1306,3703,5,1006604345,M,25,3,64068,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,False
347409,991,1674,5,975099202,F,25,9,48103,Witness (1985),Drama|Romance|Thriller,False
272662,891,2580,5,975233115,M,25,1,80202,Go (1999),Crime,False
307973,428,1884,4,976260688,F,18,4,55455,Fear and Loathing in Las Vegas (1998),Comedy|Drama,False
54236,4415,2028,5,965143577,M,18,0,02215,Saving Private Ryan (1998),Action|Drama|War,False
501605,4277,953,5,967112570,M,35,16,98133,It's a Wonderful Life (1946),Drama,False
374981,1968,3252,4,974692818,M,25,11,85258,Scent of a Woman (1992),Drama,False
213632,4167,2951,4,965333899,M,25,20,22032,"Fistful of Dollars, A (1964)",Action|Western,False
170168,2436,2002,3,976154996,M,25,7,22902,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,False
544247,3483,3198,4,967496524,F,45,7,30260,Papillon (1973),Drama,False
898958,4621,436,3,964119821,M,25,4,94305,Color of Night (1994),Drama|Thriller,False
697572,4979,2338,1,962601517,M,35,2,55423,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,False
143355,1908,1917,5,974872663,M,56,13,95129,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller,False
767034,3562,804,3,966792973,F,25,6,32812,She's the One (1996),Comedy|Romance,False
923291,639,2803,4,975811979,M,45,17,85202,"Pelican Brief, The (1993)",Thriller,False
783011,3020,3152,4,970512152,F,35,7,60302,"Last Picture Show, The (1971)",Drama,False
304071,1272,2395,5,974816024,M,18,20,49506,Rushmore (1998),Comedy,False
196518,2307,1580,4,974488409,M,25,17,02140,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,False
823445,1712,3204,3,980389490,M,25,0,73003,"Boys from Brazil, The (1978)",Thriller,False
303060,261,3624,4,976669340,M,25,20,75801,Shanghai Noon (2000),Action,False
233238,1733,2770,4,1013840202,M,18,14,43725,Bowfinger (1999),Comedy,False
414846,4747,3623,4,963241436,M,18,4,26201,Mission: Impossible 2 (2000),Action|Thriller,False
539279,2506,1220,3,974076690,F,25,14,98225,"Blues Brothers, The (1980)",Action|Comedy|Musical,False
535987,1202,2529,4,974848334,M,35,12,97006,Planet of the Apes (1968),Action|Sci-Fi,False
538200,1837,2021,3,976287767,M,25,2,08817,Dune (1984),Fantasy|Sci-Fi,False
600671,5956,2676,4,957082709,F,18,4,02142,Instinct (1999),Drama|Thriller,False
927347,3261,2879,3,968936822,M,45,20,87505,Operation Condor (Feiying gaiwak) (1990),Action|Adventure|Comedy,False
656322,3841,2718,4,965998221,M,45,18,26101,Drop Dead Gorgeous (1999),Comedy,False
4268,224,2355,3,976833342,F,18,4,14850,"Bug's Life, A (1998)",Animation|Children's|Comedy,False
137268,3211,593,5,968545187,M,50,16,20015,"Silence of the Lambs, The (1991)",Drama|Thriller,False
260472,4995,2716,3,962595848,M,50,20,55419,Ghostbusters (1984),Comedy|Horror,False
817644,3990,1333,4,965595726,M,25,16,17350,"Birds, The (1963)",Horror,False
290092,5555,1729,3,959648199,M,1,10,37830,Jackie Brown (1997),Crime|Drama,False
273523,1865,3386,4,1003800205,F,18,1,94606,JFK (1991),Drama|Mystery,False
722455,5142,3210,3,962041214,M,25,1,92101,Fast Times at Ridgemont High (1982),Comedy,False
697851,2116,1974,3,975899362,M,18,4,49546,Friday the 13th (1980),Horror,False
814251,970,1680,3,975112027,M,25,0,27615,Sliding Doors (1998),Drama|Romance,False
331875,3378,2506,4,967823538,M,18,4,48135,"Other Sister, The (1999)",Comedy|Drama|Romance,False
862363,4064,1984,3,965478921,M,45,0,20851,Halloween III: Season of the Witch (1983),Horror,False
849266,765,3697,3,975450969,M,25,17,74467,Predator 2 (1990),Action|Sci-Fi|Thriller,False
476177,2221,1376,1,974601134,M,56,17,94931,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,False
429078,781,586,4,975433142,M,18,4,95076,Home Alone (1990),Children's|Comedy,False
564171,5996,3101,3,956953440,F,25,0,87114,Fatal Attraction (1987),Thriller,False
746235,4903,2917,5,962684811,M,35,12,95952,Body Heat (1981),Crime|Thriller,False
570166,1228,3182,3,975353311,M,25,1,94720,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary,False
677144,4796,532,4,962987819,M,35,7,98103,Serial Mom (1994),Comedy|Crime|Horror,False
354308,3125,2336,5,969305840,M,25,7,10025,Elizabeth (1998),Drama,False
929530,2109,502,1,974650072,M,25,16,13090,"Next Karate Kid, The (1994)",Action|Children's,False
759661,2503,2352,1,974085176,M,35,17,19360,"Big Chill, The (1983)",Comedy|Drama,False
577677,583,2641,3,993161558,F,25,0,48067,Superman II (1980),Action|Adventure|Sci-Fi,False
564824,1279,764,3,974795244,M,35,1,98502,Heavy (1995),Drama|Romance,False
93977,3610,3255,4,966610361,M,18,6,30064,"League of Their Own, A (1992)",Comedy|Drama,False
351143,6007,1573,3,956791938,M,35,17,80537,Face/Off (1997),Action|Sci-Fi|Thriller,False
732565,5006,3435,5,962654050,M,35,3,48827,Double Indemnity (1944),Crime|Film-Noir,False
127637,3205,590,5,968565533,F,35,16,80304,Dances with Wolves (1990),Adventure|Drama|Western,False
160747,2599,457,5,973794085,M,25,12,53154,"Fugitive, The (1993)",Action|Thriller,False
401720,1889,3452,2,976400735,M,18,14,80023,Romeo Must Die (2000),Action|Romance,False
424926,3894,1252,3,965790277,M,35,16,02139,Chinatown (1974),Film-Noir|Mystery|Thriller,False
493421,5580,2405,4,996163537,M,45,7,01581,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,False
239541,5482,47,5,959866261,M,18,7,10014,Seven (Se7en) (1995),Crime|Thriller,False
784018,438,2798,1,976258507,M,18,11,53705,Problem Child (1990),Comedy,False
982561,1794,191,2,993204179,M,25,11,20878,"Scarlet Letter, The (1995)",Drama,False
485716,1757,3701,4,974703962,M,25,4,75206,Alien Nation (1988),Crime|Drama|Sci-Fi,False
743165,4112,1958,5,965367633,M,45,18,47129,Terms of Endearment (1983),Comedy|Drama,False
392226,2996,367,4,972702936,M,18,0,63011,"Mask, The (1994)",Comedy|Crime|Fantasy,False
168277,2180,780,3,974609883,M,25,12,27713-9225,Independence Day (ID4) (1996),Action|Sci-Fi|War,False
891231,5573,950,4,959299976,F,35,1,14619,"Thin Man, The (1934)",Mystery,False
231149,5519,1535,4,959658491,M,35,15,33167,Love! Valour! Compassion! (1997),Drama|Romance,False
482038,3873,344,2,965840177,F,45,2,94558,Ace Ventura: Pet Detective (1994),Comedy,False
405365,1451,3178,4,986635219,M,35,20,90012,"Hurricane, The (1999)",Drama,False
753765,4771,3424,5,963319076,F,25,4,04101,Do the Right Thing (1989),Comedy|Drama,False
408951,3213,2302,4,968517463,F,25,1,83705,My Cousin Vinny (1992),Comedy,False
771124,5035,3614,3,962556700,F,25,17,19810,Honeymoon in Vegas (1992),Comedy|Romance,False
519553,1780,899,3,974708193,M,35,1,22181,Singin' in the Rain (1952),Musical|Romance,False
446968,1514,1278,5,974747923,M,18,4,97215,Young Frankenstein (1974),Comedy|Horror,False
867235,5571,909,4,959305055,F,25,9,07307,"Apartment, The (1960)",Comedy|Drama,False
338914,5771,1947,3,958752989,M,25,7,95616,West Side Story (1961),Musical|Romance,False
490528,4212,858,5,965319664,M,56,18,56716,"Godfather, The (1972)",Action|Crime|Drama,False
220078,3058,1387,4,970591939,M,18,12,55123,Jaws (1975),Action|Horror,False
939341,2223,3453,2,974602566,M,25,2,60123,Here on Earth (2000),Drama|Romance,False
216533,2757,1036,3,973192523,M,25,2,10023,Die Hard (1988),Action|Thriller,False
492054,780,1967,4,975437801,M,25,17,91776,Labyrinth (1986),Adventure|Children's|Fantasy,False
715574,302,1438,2,976504049,M,18,4,04901,Dante's Peak (1997),Action|Thriller,False
258233,3024,1912,3,970470533,M,35,17,14302,Out of Sight (1998),Action|Crime|Romance,False
64496,5684,648,3,958606952,M,18,16,94110,Mission: Impossible (1996),Action|Adventure|Mystery,False
208657,5111,3671,3,962329922,M,35,2,78006,Blazing Saddles (1974),Comedy|Western,False
380895,156,1735,4,977250364,F,45,7,14519,Great Expectations (1998),Drama|Romance,False
259092,1243,2716,4,978996348,M,35,15,92627,Ghostbusters (1984),Comedy|Horror,False
637705,4407,1614,2,965156691,M,18,4,02143,In & Out (1997),Comedy,False
172609,1939,2006,3,974692282,F,35,2,94930,"Mask of Zorro, The (1998)",Action|Adventure|Romance,False
862599,3320,1986,1,970861644,M,25,1,56082,Halloween 5: The Revenge of Michael Myers (1989),Horror,False
892393,5276,1648,2,992268324,F,25,4,91740,"House of Yes, The (1997)",Comedy|Drama|Thriller,False
164684,5034,1527,5,962560946,F,25,15,62901,"Fifth Element, The (1997)",Action|Sci-Fi,False
739795,2859,11,4,974417818,M,18,1,95814,"American President, The (1995)",Comedy|Drama|Romance,False
264594,5653,1127,3,959634336,M,50,1,74105,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,False
116954,869,480,5,975278898,M,18,20,92026,Jurassic Park (1993),Action|Adventure|Sci-Fi,False
770688,78,3614,3,978571281,F,45,1,98029,Honeymoon in Vegas (1992),Comedy|Romance,False
146462,6011,2396,4,956786139,M,35,15,80538,Shakespeare in Love (1998),Comedy|Romance,False
818889,1101,1272,4,974926240,M,35,1,06417,Patton (1970),Drama|War,False
317649,1776,32,5,974870507,M,25,0,45801,Twelve Monkeys (1995),Drama|Sci-Fi,False
971839,881,2597,2,975262973,M,18,14,76401,Lost & Found (1999),Comedy|Romance,False
521655,2454,539,5,974181604,M,18,0,97005,Sleepless in Seattle (1993),Comedy|Romance,False
889023,2820,766,4,972662668,F,35,0,02138,I Shot Andy Warhol (1996),Drama,False
707982,5595,3053,3,975534756,M,25,20,90027,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,False
70364,1260,3468,5,974926475,M,25,17,28262,"Hustler, The (1961)",Drama,False
286641,692,908,5,975739542,F,25,0,85207,North by Northwest (1959),Drama|Thriller,False
630433,1884,247,5,974700276,M,45,20,93108,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller,False
839459,3224,3061,4,968520996,F,25,14,93428,Holiday Inn (1942),Comedy|Musical,False
653585,1635,2993,5,974716187,M,25,0,97212,Thunderball (1965),Action,False
326140,5759,1101,4,958254685,F,25,1,08904,Top Gun (1986),Action|Romance,False
776668,1447,1021,3,981023087,M,18,4,80521,Angels in the Outfield (1994),Children's|Comedy,False
226339,764,2987,5,975450912,M,18,20,85296,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,False
297526,3742,1089,3,966143983,M,25,0,90266,Reservoir Dogs (1992),Crime|Thriller,False
962663,2188,2801,2,974613277,F,18,19,60641,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,False
98367,5605,110,5,959194002,F,18,2,95008,Braveheart (1995),Action|Drama|War,False
140001,1645,2717,4,974980347,F,18,9,62225,Ghostbusters II (1989),Comedy|Horror,False
913103,4422,3564,3,965117633,M,25,5,10463,"Flintstones in Viva Rock Vegas, The (2000)",Children's|Comedy,False
697183,2995,3208,3,970696489,M,25,15,97333,Loaded Weapon 1 (1993),Action|Comedy,False
843635,3108,1172,5,969492807,M,50,6,22039,Cinema Paradiso (1988),Comedy|Drama|Romance,False
783966,4748,450,3,963276240,M,45,16,60302,With Honors (1994),Comedy|Drama,False
71546,1702,1210,4,980997764,M,18,10,97303,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
939172,3829,3515,4,969914639,F,25,1,22307,Me Myself I (2000),Comedy,False
376314,4592,111,5,964299034,M,18,4,66044,Taxi Driver (1976),Drama|Thriller,False
911496,2047,3910,5,988139781,M,1,10,06437,Dancer in the Dark (2000),Drama|Musical,False
483814,5771,923,4,958753328,M,25,7,95616,Citizen Kane (1941),Drama,False
543995,5543,2393,4,959510128,M,25,17,97401,Star Trek: Insurrection (1998),Action|Sci-Fi,False
253198,1764,3081,4,974701941,M,18,0,75149,Sleepy Hollow (1999),Horror|Romance,False
490078,3024,858,4,970470397,M,35,17,14302,"Godfather, The (1972)",Action|Crime|Drama,False
971279,1641,2516,1,974714679,M,25,0,95819,Children of the Corn III (1994),Horror,False
85827,3884,2236,2,967596942,M,18,4,78759,Simon Birch (1998),Drama,False
445007,4312,2078,4,1001454647,M,25,18,78757,"Jungle Book, The (1967)",Animation|Children's|Comedy|Musical,False
496634,2012,1032,3,974675583,M,25,4,49456,Alice in Wonderland (1951),Animation|Children's|Musical,False
785330,2526,3098,2,974066736,M,56,13,37923,"Natural, The (1984)",Drama,False
612351,1120,1645,2,975436134,M,18,4,95616,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller,False
368292,3099,1274,2,969594819,M,25,17,20910,Akira (1988),Adventure|Animation|Sci-Fi|Thriller,False
889836,1356,1609,1,974787981,F,18,4,91706,187 (1997),Drama,False
979317,1185,409,5,974851411,F,35,1,97374,Above the Rim (1994),Drama,False
442758,4497,2140,3,972443293,M,50,0,29678,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,False
657920,543,2143,5,976120510,M,25,5,55057,Legend (1985),Adventure|Fantasy|Romance,False
513140,1420,2003,3,974759610,M,18,4,01375,Gremlins (1984),Comedy|Horror,False
376922,4140,3259,3,965355426,M,25,0,32112,Far and Away (1992),Drama|Romance,False
391370,5620,2699,2,969311494,M,35,14,55330,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,False
9218,1383,2804,4,975898813,F,25,7,19806,"Christmas Story, A (1983)",Comedy|Drama,False
271020,5413,1921,5,960660980,M,35,1,59801,Pi (1998),Sci-Fi|Thriller,False
769746,1958,1285,4,974984490,F,25,1,17055,Heathers (1989),Comedy,False
622223,2453,2643,2,982134946,M,25,7,55429,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,False
768727,714,673,3,975782788,M,18,4,76013,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy,False
775000,2537,276,3,974053076,M,35,11,37620,Milk Money (1994),Comedy|Romance,False
748069,4016,2419,3,965531968,M,50,0,33901,Extremities (1986),Drama|Thriller,False
807385,3963,3022,5,965681663,M,50,20,30030,"General, The (1927)",Comedy,False
78370,3041,2881,3,985654724,M,25,4,97333,Double Jeopardy (1999),Action|Thriller,False
999087,1242,862,5,974909962,F,35,0,10014,Manny & Lo (1996),Drama,False
236482,4183,3793,4,965329190,M,25,1,91730,X-Men (2000),Action|Sci-Fi,False
799625,208,928,3,984511826,M,35,17,55432,Rebecca (1940),Romance|Thriller,False
450879,4407,316,4,965156864,M,18,4,02143,Stargate (1994),Action|Adventure|Sci-Fi,False
60626,4779,1357,4,963017027,M,45,3,04011,Shine (1996),Drama|Romance,False
87532,4543,368,3,979854308,M,25,2,11105,Maverick (1994),Action|Comedy|Western,False
315841,1880,3499,4,974739025,M,35,0,91006,Misery (1990),Horror,False
125043,2491,2353,4,974139092,M,35,7,22904,Enemy of the State (1998),Action|Thriller,False
844836,3778,172,1,966035993,M,25,0,61832,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,False
745456,1181,2409,2,975192659,M,35,7,20716,Rocky II (1979),Action|Drama,False
215277,4408,1214,5,965156463,F,45,2,19033,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
956622,2063,2458,3,975743879,M,25,4,43138,Armed and Dangerous (1986),Comedy|Crime,False
763444,4785,3426,4,963006492,F,25,14,55104,Jungle Fever (1991),Drama|Romance,False
869152,5111,371,3,962334281,M,35,2,78006,"Paper, The (1994)",Comedy|Drama,False
858726,5113,880,1,971966701,M,25,0,55408,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,False
657322,5811,2141,3,958030111,M,18,4,60202,"American Tail, An (1986)",Animation|Children's|Comedy,False
532372,3945,3688,2,965693028,F,45,1,96778,Porky's (1981),Comedy,False
341053,1694,1441,3,974716358,M,25,12,98116,Benny & Joon (1993),Comedy|Romance,False
27704,4849,527,4,962833433,F,18,4,44515,Schindler's List (1993),Drama|War,False
107500,830,2858,2,975367296,M,35,7,60657,American Beauty (1999),Comedy|Drama,False
446892,1115,1278,3,975362757,F,25,1,60551,Young Frankenstein (1974),Comedy|Horror,False
248052,1585,6,3,974736476,M,56,20,92315,Heat (1995),Action|Crime|Thriller,False
256947,2109,2428,3,974663197,M,25,16,13090,"Faculty, The (1998)",Horror|Sci-Fi,False
996412,563,888,1,976045348,M,25,4,53703,Land Before Time III: The Time of the Great Giving (1995),Animation|Children's,False
920473,1181,1082,3,975013225,M,35,7,20716,"Candidate, The (1972)",Drama,False
250403,137,50,4,1000869909,F,45,6,78758,"Usual Suspects, The (1995)",Crime|Thriller,False
756309,4458,2144,3,965095471,F,25,4,15701-2017,Sixteen Candles (1984),Comedy,False
231718,2664,1466,4,973460620,M,35,7,52402,Donnie Brasco (1997),Crime|Drama,False
29222,955,1097,4,975132581,F,50,7,94941,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,False
671095,3729,3639,5,967405357,M,18,4,20037,"Man with the Golden Gun, The (1974)",Action,False
71631,1891,1210,4,974693166,M,45,1,91335,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
204236,1941,1304,3,974948437,M,35,17,94550,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,False
857491,1285,2408,3,994984547,M,35,4,98125,Cocoon: The Return (1988),Comedy|Sci-Fi,False
86751,5015,902,4,962591294,M,35,6,92672,Breakfast at Tiffany's (1961),Drama|Romance,False
493040,2102,2405,3,974653235,M,25,11,48825,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,False
277881,3041,3176,5,1004956323,M,25,4,97333,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,False
549339,3824,1234,4,991943135,M,25,17,32308,"Sting, The (1973)",Comedy|Crime,False
339779,2909,266,4,1009393114,M,25,7,43228,Legends of the Fall (1994),Drama|Romance|War|Western,False
821020,5111,1299,4,962332404,M,35,2,78006,"Killing Fields, The (1984)",Drama|War,False
475052,3999,1375,3,965574314,M,35,17,30701,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,False
748805,1897,3740,2,1037584967,F,50,2,94530,Big Trouble in Little China (1986),Action|Comedy,False
224693,2038,1240,3,975249900,F,45,1,33301,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
408321,4454,3755,2,965083273,M,25,20,111225,"Perfect Storm, The (2000)",Action|Adventure|Thriller,False
541428,1875,2968,3,975769402,M,35,12,94107,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,False
283068,520,1500,4,976243887,F,35,20,55104,Grosse Pointe Blank (1997),Comedy|Crime,False
880998,3610,410,2,974825554,M,18,6,30064,Addams Family Values (1993),Comedy,False
890222,4089,3078,3,967646203,M,25,7,79416,Liberty Heights (1999),Drama,False
32862,844,745,4,975357399,M,25,0,92121,"Close Shave, A (1995)",Animation|Comedy|Thriller,False
42358,2100,1,4,974670545,F,25,0,24017,Toy Story (1995),Animation|Children's|Comedy,False
518269,97,898,5,999717140,F,35,3,66210,"Philadelphia Story, The (1940)",Comedy|Romance,False
341435,352,1088,3,976327861,M,18,4,60115,Dirty Dancing (1987),Musical|Romance,False
777151,3393,350,2,967498191,M,35,12,60563,"Client, The (1994)",Drama|Mystery|Thriller,False
566677,3827,788,2,966129324,M,50,2,87020,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,False
594031,216,2567,2,976864888,M,45,13,52761,EDtv (1999),Comedy,False
412209,2105,1584,4,974667536,M,25,1,24060,Contact (1997),Drama|Sci-Fi,False
979051,411,613,5,976388119,F,45,1,43214,Jane Eyre (1996),Drama|Romance,False
372594,3329,3246,2,967865310,M,50,18,72601,Malcolm X (1992),Drama,False
210573,5744,2115,4,958532669,F,25,4,66044,Indiana Jones and the Temple of Doom (1984),Action|Adventure,False
777088,2683,350,5,979965589,M,35,7,60188,"Client, The (1994)",Drama|Mystery|Thriller,False
805640,1015,3949,5,975016336,M,35,3,11220,Requiem for a Dream (2000),Drama,False
697218,3892,3208,2,972175601,M,25,20,91505,Loaded Weapon 1 (1993),Action|Comedy,False
192914,1930,1291,4,974692550,M,25,15,94550,Indiana Jones and the Last Crusade (1989),Action|Adventure,False
398704,1962,3301,3,974757002,F,18,1,60914,"Whole Nine Yards, The (2000)",Comedy|Crime,False
690972,5054,1407,4,1035915982,M,35,2,20818,Scream (1996),Horror|Thriller,False
933784,1119,2924,4,974913504,M,35,1,90504,Drunken Master (Zui quan) (1979),Action|Comedy,False
80480,5504,2126,4,959736026,M,45,7,85287-2702,Snake Eyes (1998),Action|Crime|Mystery|Thriller,False
79941,5184,434,3,965111350,M,18,20,67212,Cliffhanger (1993),Action|Adventure|Crime,False
149483,130,1954,3,977432135,M,35,17,50021,Rocky (1976),Action|Drama,False
24894,3892,1270,4,965798685,M,25,20,91505,Back to the Future (1985),Comedy|Sci-Fi,False
457997,4725,3466,3,963377673,M,35,5,96707-1321,Heart and Souls (1993),Comedy|Fantasy,False
414694,4183,3623,2,965332784,M,25,1,91730,Mission: Impossible 2 (2000),Action|Thriller,False
438384,316,2640,4,976465840,M,56,13,90740,Superman (1978),Action|Adventure|Sci-Fi,False
609687,5530,1625,4,959997869,F,18,4,63141,"Game, The (1997)",Mystery|Thriller,False
178643,2371,356,3,974338129,F,35,7,06082,Forrest Gump (1994),Comedy|Romance|War,False
128358,13,1196,5,978201342,M,45,1,93304,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
475963,1155,1376,3,974866677,M,25,12,90278,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,False
430642,5361,587,5,960521927,F,50,16,92026,Ghost (1990),Comedy|Romance|Thriller,False
261456,5333,1485,3,968390455,F,25,7,02332,Liar Liar (1997),Comedy,False
631608,48,2664,4,978148265,M,25,4,92107,Invasion of the Body Snatchers (1956),Horror|Sci-Fi,False
537716,3411,1586,1,967582603,M,18,4,02139,G.I. Jane (1997),Action|Drama|War,False
857563,2985,2408,3,1030053440,M,18,4,97333,Cocoon: The Return (1988),Comedy|Sci-Fi,False
242774,5250,296,5,961355932,M,50,6,01545,Pulp Fiction (1994),Crime|Drama,False
2012,2665,661,5,974386227,M,35,11,98443,James and the Giant Peach (1996),Animation|Children's|Musical,False
122586,2453,1370,3,974186946,M,25,7,55429,Die Hard 2 (1990),Action|Thriller,False
570099,5077,2883,2,962559923,M,25,2,20037,Mumford (1999),Comedy,False
864019,1480,2110,3,974754009,M,25,20,91367,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,False
292677,2559,16,3,973990537,M,18,10,53207,Casino (1995),Drama|Thriller,False
380785,4277,3265,4,965290719,M,35,16,98133,Hard-Boiled (Lashou shentan) (1992),Action|Crime,False
244414,3151,1617,2,968912753,F,25,0,92870,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,False
959540,4281,2361,1,965279289,M,56,13,92120,Pink Flamingos (1972),Comedy,False
80012,5924,434,4,957291319,M,35,0,55417,Cliffhanger (1993),Action|Adventure|Crime,False
28089,5852,527,5,957757474,F,25,1,94044,Schindler's List (1993),Drama|War,False
631012,2471,1284,4,974153182,M,50,13,98683,"Big Sleep, The (1946)",Film-Noir|Mystery,False
405565,3509,3178,5,966976008,M,18,4,02115,"Hurricane, The (1999)",Drama,False
333539,3993,2082,1,965678944,M,25,0,22015,"Mighty Ducks, The (1992)",Children's|Comedy,False
563590,1881,3101,4,974692381,M,35,2,95008,Fatal Attraction (1987),Thriller,False
713853,4959,2150,5,962637311,M,25,17,23454,"Gods Must Be Crazy, The (1980)",Comedy,False
129799,3013,1196,4,970512126,M,45,17,97124,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
85184,1941,292,4,974948744,M,35,17,94550,Outbreak (1995),Action|Drama|Thriller,False
171951,5365,1784,5,960502170,M,18,12,90250,As Good As It Gets (1997),Comedy|Drama,False
171363,2777,1784,5,973050285,M,18,4,95326,As Good As It Gets (1997),Comedy|Drama,False
488923,4227,784,1,965324481,M,25,19,11414-2520,"Cable Guy, The (1996)",Comedy,False
953253,3651,1841,3,966463742,M,25,14,98103,"Gingerbread Man, The (1998)",Drama|Thriller,False
679855,1605,2450,2,975383860,F,18,0,28270,Howard the Duck (1986),Adventure|Children's|Sci-Fi,False
60863,1794,3068,2,974712136,M,25,11,20878,"Verdict, The (1982)",Drama,False
665326,2840,1876,3,972572790,M,25,0,60660,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller,False
141788,3260,2571,4,1019505721,M,25,4,44514,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
709292,5749,145,1,962844902,M,25,2,94117,Bad Boys (1995),Action,False
146566,1244,3735,5,974830230,M,25,4,22030,Serpico (1973),Crime|Drama,False
979950,2109,547,3,974665418,M,25,16,13090,Surviving the Game (1994),Action|Adventure|Thriller,False
957107,5046,574,4,962501306,M,25,16,60614,Spanking the Monkey (1994),Comedy|Drama,False
191087,3143,2997,4,968987710,F,50,16,90272,Being John Malkovich (1999),Comedy,False
535983,1179,2529,3,974867725,M,50,1,91030,Planet of the Apes (1968),Action|Sci-Fi,False
804353,4388,3769,4,965165150,M,45,3,75074,Thunderbolt and Lightfoot (1974),Action,False
294682,2321,1513,2,974475200,M,25,7,30115,Romy and Michele's High School Reunion (1997),Comedy,False
701892,1587,2004,3,974747765,F,25,3,30308,Gremlins 2: The New Batch (1990),Comedy|Horror,False
397378,4312,300,4,1044715921,M,25,18,78757,Quiz Show (1994),Drama,False
346446,800,1380,2,975404009,F,35,12,72032,Grease (1978),Comedy|Musical|Romance,False
12967,1112,595,5,974943911,M,18,6,19104,Beauty and the Beast (1991),Animation|Children's|Musical,False
588919,4867,3033,2,1002672323,M,25,16,04101,Spaceballs (1987),Comedy|Sci-Fi,False
277470,1105,3176,3,976306515,M,35,6,48105,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,False
973739,4795,3262,3,969726048,M,45,16,10962,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery,False
141827,3340,2571,4,968585731,M,45,16,48097,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
919240,4510,3724,3,966802054,M,45,7,92503,Coming Home (1978),Drama|War,False
541633,3280,2968,3,968169267,M,25,7,33486,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,False
215344,4615,1214,4,964141998,M,25,17,61615,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
59793,3391,1246,5,967588409,M,18,4,48135,Dead Poets Society (1989),Drama,False
602309,5501,2763,3,959796080,M,25,2,33334,"Thomas Crown Affair, The (1999)",Action|Thriller,False
985884,4447,2900,3,965146801,M,45,5,32953,Monkey Shines (1988),Horror|Sci-Fi,False
156845,5858,1090,5,957716036,M,25,4,01002,Platoon (1986),Drama|War,False
778447,583,2262,4,975959074,F,25,0,48067,About Last Night... (1986),Comedy|Drama|Romance,False
92714,716,1188,4,975559035,M,18,4,98188,Strictly Ballroom (1992),Comedy|Romance,False
332881,2986,1569,3,971848532,M,25,4,24060,My Best Friend's Wedding (1997),Comedy|Romance,False
